FREQ_code,REF_AREA_code,IND_TYPE_code,LIVELLO_code,VALUE,date
A,ATO61,AES_EFF,9,324095,2012
A,ATO61,DEP_ESER,1,3,1999
A,ATO61,DEP_ESER,1,7,2005
A,ATO61,DEP_ESER,1,18,2008
A,ATO61,DEP_ESER,1,29,2012
A,ATO61,DEP_ESER,2,50,1999
A,ATO61,DEP_ESER,2,53,2005
A,ATO61,DEP_ESER,2,67,2008
A,ATO61,DEP_ESER,2,65,2012
A,ATO61,DEP_ESER,3,5,1999
A,ATO61,DEP_ESER,3,7,2005
A,ATO61,DEP_ESER,3,7,2008
A,ATO61,DEP_ESER,3,7,2012
A,ATO61,DEP_ESER,9,58,1999
A,ATO61,DEP_ESER,9,67,2005
A,ATO61,DEP_ESER,9,92,2008
A,ATO61,DEP_ESER,9,101,2012
A,ATO62,AES_EFF,1,9009,1999
A,ATO62,AES_EFF,1,9125,2005
A,ATO62,AES_EFF,1,36344,2008
A,ATO62,AES_EFF,1,23248,2012
A,ATO62,AES_EFF,2,2215847,1999
A,ATO62,AES_EFF,2,2365270,2005
A,ATO62,AES_EFF,2,2405127,2008
A,ATO62,AES_EFF,2,4194612,2012
A,ATO62,AES_EFF,3,1301392,1999
A,ATO62,AES_EFF,3,1475699,2005
A,ATO62,AES_EFF,3,1632159,2008
A,ATO62,AES_EFF,3,212237,2012
A,ATO62,AES_EFF,9,3526247,1999
A,ATO62,AES_EFF,9,3850094,2005
A,ATO62,AES_EFF,9,4073630,2008
A,ATO62,AES_EFF,9,4430097,2012
A,ATO62,DEP_ESER,1,10,1999
A,ATO62,DEP_ESER,1,11,2005
A,ATO62,DEP_ESER,1,14,2008
A,ATO62,DEP_ESER,1,59,2012
A,ATO62,DEP_ESER,2,124,1999
A,ATO62,DEP_ESER,2,146,2005
A,ATO62,DEP_ESER,2,151,2008
A,ATO62,DEP_ESER,2,212,2012
A,ATO62,DEP_ESER,3,40,1999
A,ATO62,DEP_ESER,3,43,2005
A,ATO62,DEP_ESER,3,43,2008
A,ATO62,DEP_ESER,3,18,2012
A,ATO62,DEP_ESER,9,174,1999
A,ATO62,DEP_ESER,9,200,2005
A,ATO62,DEP_ESER,9,208,2008
A,ATO62,DEP_ESER,9,289,2012
A,ATO63,AES_EFF,1,23509,1999
A,ATO63,AES_EFF,1,26099,2005
A,ATO63,AES_EFF,1,28231,2008
A,ATO63,AES_EFF,1,42675,2012
A,ATO63,AES_EFF,2,67151,1999
A,ATO63,AES_EFF,2,77342,2005
A,ATO63,AES_EFF,2,86102,2008
A,ATO63,AES_EFF,2,82295,2012
A,ATO63,AES_EFF,3,86940,1999
A,ATO63,AES_EFF,3,89394,2005
A,ATO63,AES_EFF,3,89948,2008
A,ATO63,AES_EFF,3,130048,2012
A,ATO63,AES_EFF,9,177600,1999
A,ATO63,AES_EFF,9,192835,2005
A,ATO63,AES_EFF,9,204281,2008
A,ATO63,AES_EFF,9,255018,2012
A,ATO63,DEP_ESER,1,56,1999
A,ATO63,DEP_ESER,1,60,2005
A,ATO63,DEP_ESER,1,63,2008
A,ATO63,DEP_ESER,1,71,2012
A,ATO63,DEP_ESER,2,48,1999
A,ATO63,DEP_ESER,2,50,2005
A,ATO63,DEP_ESER,2,52,2008
A,ATO63,DEP_ESER,2,54,2012
A,ATO63,DEP_ESER,3,17,1999
A,ATO63,DEP_ESER,3,17,2005
A,ATO63,DEP_ESER,3,20,2008
A,ATO63,DEP_ESER,3,25,2012
A,ATO63,DEP_ESER,9,121,1999
A,ATO63,DEP_ESER,9,127,2005
A,ATO63,DEP_ESER,9,135,2008
A,ATO63,DEP_ESER,9,149,2012
A,ATO64,AES_EFF,1,1600,1999
A,ATO64,AES_EFF,1,1600,2005
A,ATO64,AES_EFF,1,9762,2012
A,ATO64,AES_EFF,2,370859,1999
A,ATO64,AES_EFF,2,388036,2005
A,ATO64,AES_EFF,2,395936,2008
A,ATO64,AES_EFF,2,759656,2012
A,ATO64,AES_EFF,3,330700,1999
A,ATO64,AES_EFF,3,375356,2005
A,ATO64,AES_EFF,3,388354,2008
A,ATO64,AES_EFF,9,703159,1999
A,ATO64,AES_EFF,9,764992,2005
A,ATO64,AES_EFF,9,784290,2008
A,ATO64,AES_EFF,9,769418,2012
A,ATO64,DEP_ESER,1,1,1999
A,ATO64,DEP_ESER,1,1,2005
A,ATO64,DEP_ESER,1,3,2012
A,ATO64,DEP_ESER,2,50,1999
A,ATO64,DEP_ESER,2,53,2005
A,ATO64,DEP_ESER,2,54,2008
A,ATO64,DEP_ESER,2,69,2012
A,ATO64,DEP_ESER,3,11,1999
A,ATO64,DEP_ESER,3,12,2005
A,ATO64,DEP_ESER,3,12,2008
A,ATO64,DEP_ESER,9,62,1999
A,ATO64,DEP_ESER,9,66,2005
A,ATO64,DEP_ESER,9,66,2008
A,ATO64,DEP_ESER,9,70,2012
A,ATO65,AES_EFF,1,200,1999
A,ATO65,AES_EFF,1,1871,2005
A,ATO65,AES_EFF,1,8489,2008
A,ATO65,AES_EFF,1,7850,2012
A,ATO65,AES_EFF,2,199407,1999
A,ATO65,AES_EFF,2,238098,2005
A,ATO65,AES_EFF,2,295777,2008
A,ATO65,AES_EFF,2,178310,2012
A,ATO65,AES_EFF,3,25000,1999
A,ATO65,AES_EFF,3,58038,2005
A,ATO65,AES_EFF,3,57821,2008
A,ATO65,AES_EFF,3,107542,2012
A,ATO65,AES_EFF,9,224607,1999
A,ATO65,AES_EFF,9,298007,2005
A,ATO65,AES_EFF,9,362087,2008
A,ATO65,AES_EFF,9,293702,2012
A,ATO65,DEP_ESER,1,1,1999
A,ATO65,DEP_ESER,1,9,2005
A,ATO65,DEP_ESER,1,15,2008
A,ATO65,DEP_ESER,1,15,2012
A,ATO65,DEP_ESER,2,89,1999
A,ATO65,DEP_ESER,2,108,2005
A,ATO65,DEP_ESER,2,125,2008
A,ATO65,DEP_ESER,2,115,2012
A,ATO65,DEP_ESER,3,3,1999
A,ATO65,DEP_ESER,3,4,2005
A,ATO65,DEP_ESER,3,4,2008
A,ATO65,DEP_ESER,3,18,2012
A,ATO65,DEP_ESER,9,93,1999
A,ATO65,DEP_ESER,9,121,2005
A,ATO65,DEP_ESER,9,144,2008
A,ATO65,DEP_ESER,9,148,2012
A,ATO7,AES_EFF,1,24533,1999
A,ATO7,AES_EFF,1,42965,2005
A,ATO7,AES_EFF,1,60899,2008
A,ATO7,AES_EFF,1,61861,2012
A,ATO7,AES_EFF,2,37192,1999
A,ATO7,AES_EFF,2,73475,2005
A,ATO7,AES_EFF,2,73584,2008
A,ATO7,AES_EFF,2,130757,2012
A,ATO7,AES_EFF,3,140016,1999
A,ATO7,AES_EFF,3,163418,2005
A,ATO7,AES_EFF,3,171730,2008
A,ATO7,AES_EFF,3,119200,2012
A,ATO7,AES_EFF,9,201741,1999
A,ATO7,AES_EFF,9,279858,2005
A,ATO7,AES_EFF,9,306213,2008
A,ATO7,AES_EFF,9,311818,2012
A,ATO7,DEP_ESER,1,173,1999
A,ATO7,DEP_ESER,1,194,2005
A,ATO7,DEP_ESER,1,215,2008
A,ATO7,DEP_ESER,1,281,2012
A,ATO7,DEP_ESER,2,11,1999
A,ATO7,DEP_ESER,2,13,2005
A,ATO7,DEP_ESER,2,15,2008
A,ATO7,DEP_ESER,2,20,2012
A,ATO7,DEP_ESER,3,8,1999
A,ATO7,DEP_ESER,3,10,2005
A,ATO7,DEP_ESER,3,11,2008
A,ATO7,DEP_ESER,3,5,2012
A,ATO7,DEP_ESER,9,192,1999
A,ATO7,DEP_ESER,9,217,2005
A,ATO7,DEP_ESER,9,241,2008
A,ATO7,DEP_ESER,9,306,2012
A,ATO72,AES_EFF,1,4786,1999
A,ATO72,AES_EFF,1,7326,2005
A,ATO72,AES_EFF,1,17355,2008
A,ATO72,AES_EFF,1,42559,2012
A,ATO72,AES_EFF,2,133043,1999
A,ATO72,AES_EFF,2,152955,2005
A,ATO72,AES_EFF,2,158173,2008
A,ATO72,AES_EFF,2,186104,2012
A,ATO72,AES_EFF,3,304038,1999
A,ATO72,AES_EFF,3,315104,2005
A,ATO72,AES_EFF,3,342270,2008
A,ATO72,AES_EFF,3,288532,2012
A,ATO72,AES_EFF,9,441867,1999
A,ATO72,AES_EFF,9,475385,2005
A,ATO72,AES_EFF,9,517798,2008
A,ATO72,AES_EFF,9,517195,2012
A,ATO72,DEP_ESER,1,5,1999
A,ATO72,DEP_ESER,1,10,2005
A,ATO72,DEP_ESER,1,26,2008
A,ATO72,DEP_ESER,1,74,2012
A,ATO72,DEP_ESER,2,113,1999
A,ATO72,DEP_ESER,2,130,2005
A,ATO72,DEP_ESER,2,149,2008
A,ATO72,DEP_ESER,2,162,2012
A,ATO72,DEP_ESER,3,26,1999
A,ATO72,DEP_ESER,3,28,2005
A,ATO72,DEP_ESER,3,40,2008
A,ATO72,DEP_ESER,3,27,2012
A,ATO72,DEP_ESER,9,144,1999
A,ATO72,DEP_ESER,9,168,2005
A,ATO72,DEP_ESER,9,215,2008
A,ATO72,DEP_ESER,9,243,2012
A,ATO73,AES_EFF,1,52517,1999
A,ATO73,AES_EFF,1,52575,2005
A,ATO73,AES_EFF,1,28085,2008
A,ATO73,AES_EFF,1,72616,2012
A,ATO73,AES_EFF,2,159498,1999
A,ATO73,AES_EFF,2,177598,2005
A,ATO73,AES_EFF,2,199662,2008
A,ATO73,AES_EFF,2,620773,2012
A,ATO73,AES_EFF,3,596263,1999
A,ATO73,AES_EFF,3,595561,2005
A,ATO73,AES_EFF,3,610395,2008
A,ATO73,AES_EFF,3,203433,2012
A,ATO73,AES_EFF,9,808278,1999
A,ATO73,AES_EFF,9,825734,2005
A,ATO73,AES_EFF,9,838142,2008
A,ATO73,AES_EFF,9,896822,2012
A,ATO73,DEP_ESER,1,23,1999
A,ATO73,DEP_ESER,1,23,2005
A,ATO73,DEP_ESER,1,29,2008
A,ATO73,DEP_ESER,1,69,2012
A,ATO73,DEP_ESER,2,87,1999
A,ATO73,DEP_ESER,2,93,2005
A,ATO73,DEP_ESER,2,120,2008
A,ATO73,DEP_ESER,2,120,2012
A,ATO73,DEP_ESER,3,19,1999
A,ATO73,DEP_ESER,3,19,2005
A,ATO73,DEP_ESER,3,28,2008
A,ATO73,DEP_ESER,3,24,2012
A,ATO73,DEP_ESER,9,129,1999
A,ATO73,DEP_ESER,9,135,2005
A,ATO73,DEP_ESER,9,177,2008
A,ATO73,DEP_ESER,9,212,2012
A,ATO74,AES_EFF,1,30289,1999
A,ATO74,AES_EFF,1,32639,2005
A,ATO74,AES_EFF,1,35641,2008
A,ATO74,AES_EFF,1,183668,2012
A,ATO74,AES_EFF,2,3704453,1999
A,ATO74,AES_EFF,2,3717253,2005
A,ATO74,AES_EFF,2,3682855,2008
A,ATO74,AES_EFF,2,2169531,2012
A,ATO74,AES_EFF,3,1159544,1999
A,ATO74,AES_EFF,3,861544,2005
A,ATO74,AES_EFF,3,785530,2008
A,ATO74,AES_EFF,3,813473,2012
A,ATO74,AES_EFF,9,4894286,1999
A,ATO74,AES_EFF,9,4611436,2005
A,ATO74,AES_EFF,9,4504026,2008
A,ATO74,AES_EFF,9,3166672,2012
A,ATO74,DEP_ESER,1,18,1999
A,ATO74,DEP_ESER,1,21,2005
A,ATO74,DEP_ESER,1,29,2008
A,ATO74,DEP_ESER,1,47,2012
A,ATO74,DEP_ESER,2,26,1999
A,ATO74,DEP_ESER,2,29,2005
A,ATO74,DEP_ESER,2,40,2008
A,ATO74,DEP_ESER,2,36,2012
A,ATO74,DEP_ESER,3,12,1999
A,ATO74,DEP_ESER,3,12,2005
A,ATO74,DEP_ESER,3,16,2008
A,ATO74,DEP_ESER,3,26,2012
A,ATO74,DEP_ESER,9,56,1999
A,ATO74,DEP_ESER,9,62,2005
A,ATO74,DEP_ESER,9,85,2008
A,ATO74,DEP_ESER,9,104,2012
A,ATO75,AES_EFF,1,8832,1999
A,ATO75,AES_EFF,1,8832,2005
A,ATO75,AES_EFF,1,1832,2008
A,ATO75,AES_EFF,1,5457,2012
A,ATO75,AES_EFF,2,170380,1999
A,ATO75,AES_EFF,2,633633,2005
A,ATO75,AES_EFF,2,634809,2008
A,ATO75,AES_EFF,2,294390,2012
A,ATO75,AES_EFF,3,392570,1999
A,ATO75,AES_EFF,3,520757,2005
A,ATO75,AES_EFF,3,936029,2008
A,ATO75,AES_EFF,3,1884485,2012
A,ATO75,AES_EFF,9,571782,1999
A,ATO75,AES_EFF,9,1163222,2005
A,ATO75,AES_EFF,9,1572670,2008
A,ATO75,AES_EFF,9,2184332,2012
A,ATO75,DEP_ESER,1,5,1999
A,ATO75,DEP_ESER,1,5,2005
A,ATO75,DEP_ESER,1,3,2008
A,ATO75,DEP_ESER,1,7,2012
A,ATO75,DEP_ESER,2,32,1999
A,ATO75,DEP_ESER,2,34,2005
A,ATO75,DEP_ESER,2,34,2008
A,ATO75,DEP_ESER,2,31,2012
A,ATO75,DEP_ESER,3,5,1999
A,ATO75,DEP_ESER,3,6,2005
A,ATO75,DEP_ESER,3,7,2008
A,ATO75,DEP_ESER,3,10,2012
A,ATO75,DEP_ESER,9,42,1999
A,ATO75,DEP_ESER,9,45,2005
A,ATO75,DEP_ESER,9,44,2008
A,ATO75,DEP_ESER,9,47,2012
A,ATO76,AES_EFF,1,26415,1999
A,ATO76,AES_EFF,1,26415,2005
A,ATO76,AES_EFF,1,35901,2008
A,ATO76,AES_EFF,1,74901,2012
A,ATO76,AES_EFF,2,221043,1999
A,ATO76,AES_EFF,2,352184,2005
A,ATO76,AES_EFF,2,359213,2008
A,ATO76,AES_EFF,2,809424,2012
A,ATO76,AES_EFF,3,580933,1999
A,ATO76,AES_EFF,3,593914,2005
A,ATO76,AES_EFF,3,593701,2008
A,ATO76,AES_EFF,3,138940,2012
A,ATO76,AES_EFF,9,828391,1999
A,ATO76,AES_EFF,9,972513,2005
A,ATO76,AES_EFF,9,988815,2008
A,ATO76,AES_EFF,9,1023265,2012
A,ATO76,DEP_ESER,1,25,1999
A,ATO76,DEP_ESER,1,25,2005
A,ATO76,DEP_ESER,1,33,2008
A,ATO76,DEP_ESER,1,51,2012
A,ATO76,DEP_ESER,2,97,1999
A,ATO76,DEP_ESER,2,105,2005
A,ATO76,DEP_ESER,2,108,2008
A,ATO76,DEP_ESER,2,123,2012
A,ATO76,DEP_ESER,3,32,1999
A,ATO76,DEP_ESER,3,42,2005
A,ATO76,DEP_ESER,3,41,2008
A,ATO76,DEP_ESER,3,26,2012
A,ATO76,DEP_ESER,9,154,1999
A,ATO76,DEP_ESER,9,172,2005
A,ATO76,DEP_ESER,9,182,2008
A,ATO76,DEP_ESER,9,200,2012
A,ATO77,AES_EFF,1,103312,1999
A,ATO77,AES_EFF,1,65686,2005
A,ATO77,AES_EFF,1,92028,2008
A,ATO77,AES_EFF,1,110463,2012
A,ATO77,AES_EFF,2,1389453,1999
A,ATO77,AES_EFF,2,1509492,2005
A,ATO77,AES_EFF,2,1510573,2008
A,ATO77,AES_EFF,2,663974,2012
A,ATO77,AES_EFF,3,2192359,1999
A,ATO77,AES_EFF,3,2466007,2005
A,ATO77,AES_EFF,3,2642766,2008
A,ATO77,AES_EFF,3,4046595,2012
A,ATO77,AES_EFF,9,3685124,1999
A,ATO77,AES_EFF,9,4041185,2005
A,ATO77,AES_EFF,9,4245368,2008
A,ATO77,AES_EFF,9,4821032,2012
A,ATO77,DEP_ESER,1,13,1999
A,ATO77,DEP_ESER,1,10,2005
A,ATO77,DEP_ESER,1,9,2008
A,ATO77,DEP_ESER,1,23,2012
A,ATO77,DEP_ESER,2,87,1999
A,ATO77,DEP_ESER,2,94,2005
A,ATO77,DEP_ESER,2,85,2008
A,ATO77,DEP_ESER,2,48,2012
A,ATO77,DEP_ESER,3,89,1999
A,ATO77,DEP_ESER,3,97,2005
A,ATO77,DEP_ESER,3,97,2008
A,ATO77,DEP_ESER,3,158,2012
A,ATO77,DEP_ESER,9,189,1999
A,ATO77,DEP_ESER,9,201,2005
A,ATO77,DEP_ESER,9,191,2008
A,ATO77,DEP_ESER,9,228,2012
A,ATO78,AES_EFF,1,18410,1999
A,ATO78,AES_EFF,1,2110,2005
A,ATO78,AES_EFF,1,33933,2008
A,ATO78,AES_EFF,1,10608,2012
A,ATO78,AES_EFF,2,114210,1999
A,ATO78,AES_EFF,2,224078,2005
A,ATO78,AES_EFF,2,241265,2008
A,ATO78,AES_EFF,2,180909,2012
A,ATO78,AES_EFF,3,207405,1999
A,ATO78,AES_EFF,3,340919,2005
A,ATO78,AES_EFF,3,356180,2008
A,ATO78,AES_EFF,3,432755,2012
A,ATO78,AES_EFF,9,340025,1999
A,ATO78,AES_EFF,9,567107,2005
A,ATO78,AES_EFF,9,631378,2008
A,ATO78,AES_EFF,9,624272,2012
A,ATO78,DEP_ESER,1,5,1999
A,ATO78,DEP_ESER,1,7,2005
A,ATO78,DEP_ESER,1,23,2008
A,ATO78,DEP_ESER,1,26,2012
A,ATO78,DEP_ESER,2,71,1999
A,ATO78,DEP_ESER,2,144,2005
A,ATO78,DEP_ESER,2,150,2008
A,ATO78,DEP_ESER,2,93,2012
A,ATO78,DEP_ESER,3,11,1999
A,ATO78,DEP_ESER,3,25,2005
A,ATO78,DEP_ESER,3,25,2008
A,ATO78,DEP_ESER,3,89,2012
A,ATO78,DEP_ESER,9,87,1999
A,ATO78,DEP_ESER,9,176,2005
A,ATO78,DEP_ESER,9,198,2008
A,ATO78,DEP_ESER,9,208,2012
A,ATO8,AES_EFF,1,33866,1999
A,ATO8,AES_EFF,1,8977,2005
A,ATO8,AES_EFF,1,21196,2008
A,ATO8,AES_EFF,1,21567,2012
A,ATO8,AES_EFF,2,55873,1999
A,ATO8,AES_EFF,2,62144,2005
A,ATO8,AES_EFF,2,55348,2008
A,ATO8,AES_EFF,2,146827,2012
A,ATO8,AES_EFF,3,998992,1999
A,ATO8,AES_EFF,3,1132274,2005
A,ATO8,AES_EFF,3,1309339,2008
A,ATO8,AES_EFF,3,1373714,2012
A,ATO8,AES_EFF,9,1088732,1999
A,ATO8,AES_EFF,9,1203396,2005
A,ATO8,AES_EFF,9,1385883,2008
A,ATO8,AES_EFF,9,1542108,2012
A,ATO8,DEP_ESER,1,22,1999
A,ATO8,DEP_ESER,1,29,2005
A,ATO8,DEP_ESER,1,46,2008
A,ATO8,DEP_ESER,1,58,2012
A,ATO8,DEP_ESER,2,28,1999
A,ATO8,DEP_ESER,2,30,2005
A,ATO8,DEP_ESER,2,31,2008
A,ATO8,DEP_ESER,2,34,2012
A,ATO8,DEP_ESER,3,49,1999
A,ATO8,DEP_ESER,3,53,2005
A,ATO8,DEP_ESER,3,62,2008
A,ATO8,DEP_ESER,3,59,2012
A,ATO8,DEP_ESER,9,99,1999
A,ATO8,DEP_ESER,9,112,2005
A,ATO8,DEP_ESER,9,139,2008
A,ATO8,DEP_ESER,9,151,2012
A,ATO84,AES_EFF,1,39215,1999
A,ATO84,AES_EFF,1,49633,2005
A,ATO84,AES_EFF,1,51463,2008
A,ATO84,AES_EFF,1,70272,2012
A,ATO84,AES_EFF,2,308048,1999
A,ATO84,AES_EFF,2,373830,2005
A,ATO84,AES_EFF,2,446567,2008
A,ATO84,AES_EFF,2,611747,2012
A,ATO84,AES_EFF,3,245634,1999
A,ATO84,AES_EFF,3,302789,2005
A,ATO84,AES_EFF,3,311800,2008
A,ATO84,AES_EFF,3,210446,2012
A,ATO84,AES_EFF,9,592897,1999
A,ATO84,AES_EFF,9,726251,2005
A,ATO84,AES_EFF,9,809830,2008
A,ATO84,AES_EFF,9,892465,2012
A,ATO84,DEP_ESER,1,7,1999
A,ATO84,DEP_ESER,1,11,2005
A,ATO84,DEP_ESER,1,16,2008
A,ATO84,DEP_ESER,1,32,2012
A,ATO84,DEP_ESER,2,24,1999
A,ATO84,DEP_ESER,2,26,2005
A,ATO84,DEP_ESER,2,37,2008
A,ATO84,DEP_ESER,2,61,2012
A,ATO84,DEP_ESER,3,24,1999
A,ATO84,DEP_ESER,3,25,2005
A,ATO84,DEP_ESER,3,32,2008
A,ATO84,DEP_ESER,3,5,2012
A,ATO84,DEP_ESER,9,55,1999
A,ATO84,DEP_ESER,9,62,2005
A,ATO84,DEP_ESER,9,85,2008
A,ATO84,DEP_ESER,9,98,2012
A,ATO85,AES_EFF,1,17583,1999
A,ATO85,AES_EFF,1,17583,2005
A,ATO85,AES_EFF,1,10938,2008
A,ATO85,AES_EFF,1,22060,2012
A,ATO85,AES_EFF,2,96719,1999
A,ATO85,AES_EFF,2,116216,2005
A,ATO85,AES_EFF,2,131679,2008
A,ATO85,AES_EFF,2,160321,2012
A,ATO85,AES_EFF,3,160897,1999
A,ATO85,AES_EFF,3,171897,2005
A,ATO85,AES_EFF,3,227897,2008
A,ATO85,AES_EFF,3,534592,2012
A,ATO85,AES_EFF,9,275199,1999
A,ATO85,AES_EFF,9,305696,2005
A,ATO85,AES_EFF,9,370514,2008
A,ATO85,AES_EFF,9,716973,2012
A,ATO85,DEP_ESER,1,8,1999
A,ATO85,DEP_ESER,1,8,2005
A,ATO85,DEP_ESER,1,5,2008
A,ATO85,DEP_ESER,1,22,2012
A,ATO85,DEP_ESER,2,14,1999
A,ATO85,DEP_ESER,2,15,2005
A,ATO85,DEP_ESER,2,18,2008
A,ATO85,DEP_ESER,2,15,2012
A,ATO85,DEP_ESER,3,9,1999
A,ATO85,DEP_ESER,3,10,2005
A,ATO85,DEP_ESER,3,11,2008
A,ATO85,DEP_ESER,3,9,2012
A,ATO85,DEP_ESER,9,31,1999
A,ATO85,DEP_ESER,9,33,2005
A,ATO85,DEP_ESER,9,34,2008
A,ATO85,DEP_ESER,9,46,2012
A,ATO86,AES_EFF,1,62103,1999
A,ATO86,AES_EFF,1,71965,2005
A,ATO86,AES_EFF,1,92699,2008
A,ATO86,AES_EFF,1,191345,2012
A,ATO86,AES_EFF,2,337661,1999
A,ATO86,AES_EFF,2,341551,2005
A,ATO86,AES_EFF,2,437699,2008
A,ATO86,AES_EFF,2,452981,2012
A,ATO86,AES_EFF,3,230117,1999
A,ATO86,AES_EFF,3,234480,2005
A,ATO86,AES_EFF,3,249172,2008
A,ATO86,AES_EFF,3,359627,2012
A,ATO86,AES_EFF,9,629881,1999
A,ATO86,AES_EFF,9,647996,2005
A,ATO86,AES_EFF,9,779570,2008
A,ATO86,AES_EFF,9,1003953,2012
A,ATO86,DEP_ESER,1,22,1999
A,ATO86,DEP_ESER,1,29,2005
A,ATO86,DEP_ESER,1,59,2008
A,ATO86,DEP_ESER,1,112,2012
A,ATO86,DEP_ESER,2,28,1999
A,ATO86,DEP_ESER,2,32,2005
A,ATO86,DEP_ESER,2,46,2008
A,ATO86,DEP_ESER,2,40,2012
A,ATO86,DEP_ESER,3,9,1999
A,ATO86,DEP_ESER,3,14,2005
A,ATO86,DEP_ESER,3,20,2008
A,ATO86,DEP_ESER,3,15,2012
A,ATO86,DEP_ESER,9,59,1999
A,ATO86,DEP_ESER,9,75,2005
A,ATO86,DEP_ESER,9,125,2008
A,ATO86,DEP_ESER,9,167,2012
A,ATO87,AES_EFF,1,24400,1999
A,ATO87,AES_EFF,1,24400,2005
A,ATO87,AES_EFF,1,10200,2008
A,ATO87,AES_EFF,1,52169,2012
A,ATO87,AES_EFF,2,742619,1999
A,ATO87,AES_EFF,2,741819,2005
A,ATO87,AES_EFF,2,741969,2008
A,ATO87,AES_EFF,2,584386,2012
A,ATO87,AES_EFF,3,219700,1999
A,ATO87,AES_EFF,3,221700,2005
A,ATO87,AES_EFF,3,243700,2008
A,ATO87,AES_EFF,3,1156,2012
A,ATO87,AES_EFF,9,986719,1999
A,ATO87,AES_EFF,9,987919,2005
A,ATO87,AES_EFF,9,995869,2008
A,ATO87,AES_EFF,9,637711,2012
A,ATO87,DEP_ESER,1,3,1999
A,ATO87,DEP_ESER,1,3,2005
A,ATO87,DEP_ESER,1,3,2008
A,ATO87,DEP_ESER,1,10,2012
A,ATO87,DEP_ESER,2,8,1999
A,ATO87,DEP_ESER,2,8,2005
A,ATO87,DEP_ESER,2,8,2008
A,ATO87,DEP_ESER,2,10,2012
A,ATO87,DEP_ESER,3,7,1999
A,ATO87,DEP_ESER,3,7,2005
A,ATO87,DEP_ESER,3,6,2008
A,ATO87,DEP_ESER,3,4,2012
A,ATO87,DEP_ESER,9,18,1999
A,ATO87,DEP_ESER,9,18,2005
A,ATO87,DEP_ESER,9,17,2008
A,ATO87,DEP_ESER,9,24,2012
A,ATO88,AES_EFF,1,33352,1999
A,ATO88,AES_EFF,1,33251,2005
A,ATO88,AES_EFF,1,33251,2008
A,ATO88,AES_EFF,1,76273,2012
A,ATO88,AES_EFF,2,183760,1999
A,ATO88,AES_EFF,2,192637,2005
A,ATO88,AES_EFF,2,165557,2008
A,ATO88,AES_EFF,2,191554,2012
A,ATO88,AES_EFF,3,66500,1999
A,ATO88,AES_EFF,3,66500,2005
A,ATO88,AES_EFF,3,100450,2008
A,ATO88,AES_EFF,3,42000,2012
A,ATO88,AES_EFF,9,283612,1999
A,ATO88,AES_EFF,9,292388,2005
A,ATO88,AES_EFF,9,299258,2008
A,ATO88,AES_EFF,9,309827,2012
A,ATO88,DEP_ESER,1,2,1999
A,ATO88,DEP_ESER,1,2,2005
A,ATO88,DEP_ESER,1,2,2008
A,ATO88,DEP_ESER,1,6,2012
A,ATO88,DEP_ESER,2,13,1999
A,ATO88,DEP_ESER,2,14,2005
A,ATO88,DEP_ESER,2,14,2008
A,ATO88,DEP_ESER,2,13,2012
A,ATO88,DEP_ESER,3,3,1999
A,ATO88,DEP_ESER,3,3,2005
A,ATO88,DEP_ESER,3,4,2008
A,ATO88,DEP_ESER,3,3,2012
A,ATO88,DEP_ESER,9,18,1999
A,ATO88,DEP_ESER,9,19,2005
A,ATO88,DEP_ESER,9,20,2008
A,ATO88,DEP_ESER,9,22,2012
A,ATO89,AES_EFF,1,5500,2008
A,ATO89,AES_EFF,1,5500,2012
A,ATO89,AES_EFF,2,81596,1999
A,ATO89,AES_EFF,2,75692,2005
A,ATO89,AES_EFF,2,102904,2008
A,ATO89,AES_EFF,2,116790,2012
A,ATO89,AES_EFF,3,5040,1999
A,ATO89,AES_EFF,3,5040,2005
A,ATO89,AES_EFF,3,5590,2008
A,ATO89,AES_EFF,3,3472,2012
A,ATO89,AES_EFF,9,86636,1999
A,ATO89,AES_EFF,9,80732,2005
A,ATO89,AES_EFF,9,113994,2008
A,ATO89,AES_EFF,9,125762,2012
A,ATO89,DEP_ESER,1,1,2008
A,ATO89,DEP_ESER,1,9,2012
A,ATO89,DEP_ESER,2,12,1999
A,ATO89,DEP_ESER,2,12,2005
A,ATO89,DEP_ESER,2,19,2008
A,ATO89,DEP_ESER,2,24,2012
A,ATO89,DEP_ESER,3,1,1999
A,ATO89,DEP_ESER,3,1,2005
A,ATO89,DEP_ESER,3,2,2008
A,ATO89,DEP_ESER,3,1,2012
A,ATO89,DEP_ESER,9,13,1999
A,ATO89,DEP_ESER,9,13,2005
A,ATO89,DEP_ESER,9,22,2008
A,ATO89,DEP_ESER,9,34,2012
A,ATO9,AES_EFF,1,10462,1999
A,ATO9,AES_EFF,1,10725,2005
A,ATO9,AES_EFF,1,23538,2008
A,ATO9,AES_EFF,1,27457,2012
A,ATO9,AES_EFF,2,302347,1999
A,ATO9,AES_EFF,2,362509,2005
A,ATO9,AES_EFF,2,406694,2008
A,ATO9,AES_EFF,2,278564,2012
A,ATO9,AES_EFF,3,516098,1999
A,ATO9,AES_EFF,3,567033,2005
A,ATO9,AES_EFF,3,577408,2008
A,ATO9,AES_EFF,3,445551,2012
A,ATO9,AES_EFF,9,828907,1999
A,ATO9,AES_EFF,9,940267,2005
A,ATO9,AES_EFF,9,1007640,2008
